state_name,category_name,aspirational_final,class,amount_of_scholarship,gender_male,is_outlier
Himachal Pradesh,SC,False,0.5,310000.0,False,False
Himachal Pradesh,SC,False,0.75,250000.0,False,False
Himachal Pradesh,SC,False,1.0,210000.0,False,False
Himachal Pradesh,ST,True,0.5,10000.0,False,False
Himachal Pradesh,ST,True,0.75,10000.0,False,False
Himachal Pradesh,ST,True,1.0,10000.0,False,False
Himachal Pradesh,ST,False,0.25,10000.0,False,False
Himachal Pradesh,ST,False,0.5,20000.0,False,False
Himachal Pradesh,ST,False,0.75,10000.0,False,False
Himachal Pradesh,ST,False,1.0,40000.0,False,False
Jammu & Kashmir,Gen,True,0.0,130000.0,True,False
Jammu & Kashmir,Gen,True,0.25,180000.0,True,False
Jammu & Kashmir,Gen,True,0.5,230000.0,True,False
Jammu & Kashmir,Gen,True,0.75,170000.0,True,False
Jammu & Kashmir,Gen,True,1.0,70000.0,True,False
Jammu & Kashmir,Gen,False,0.0,400000.0,True,False
Jammu & Kashmir,Gen,False,0.25,480000.0,True,False
Jammu & Kashmir,Gen,False,0.5,590000.0,True,False
Jammu & Kashmir,Gen,False,0.75,580000.0,True,False
Jammu & Kashmir,Gen,False,1.0,480000.0,True,False
Jammu & Kashmir,OBC,True,0.0,10000.0,True,False
Jammu & Kashmir,OBC,True,0.25,20000.0,True,False
Jammu & Kashmir,OBC,True,0.5,40000.0,True,False
Jammu & Kashmir,OBC,True,0.75,20000.0,True,False
Jammu & Kashmir,OBC,True,1.0,20000.0,True,False
Jammu & Kashmir,OBC,False,0.0,20000.0,True,False
Jammu & Kashmir,OBC,False,0.25,70000.0,True,False
Jammu & Kashmir,OBC,False,0.5,100000.0,True,False
Jammu & Kashmir,OBC,False,0.75,20000.0,True,False
Jammu & Kashmir,OBC,False,1.0,50000.0,True,False
Jammu & Kashmir,SC,True,0.75,10000.0,True,False
Jammu & Kashmir,SC,False,0.0,10000.0,True,False
Jammu & Kashmir,SC,False,0.25,50000.0,True,False
Jammu & Kashmir,SC,False,0.5,90000.0,True,False
Jammu & Kashmir,SC,False,1.0,60000.0,True,False
Jammu & Kashmir,ST,True,0.0,20000.0,True,False
Jammu & Kashmir,ST,True,0.25,10000.0,True,False
Jammu & Kashmir,ST,True,0.5,30000.0,True,False
Jammu & Kashmir,ST,True,0.75,10000.0,True,False
Jammu & Kashmir,ST,False,0.0,70000.0,True,False
Jammu & Kashmir,ST,False,0.25,60000.0,True,False
Jammu & Kashmir,ST,False,0.5,40000.0,True,False
Jammu & Kashmir,ST,False,0.75,50000.0,True,False
Jammu & Kashmir,ST,False,1.0,60000.0,True,False
Jammu & Kashmir,Gen,True,0.0,180000.0,False,False
Jammu & Kashmir,Gen,True,0.25,80000.0,False,False
Jammu & Kashmir,Gen,True,0.5,170000.0,False,False
Jammu & Kashmir,Gen,True,0.75,160000.0,False,False
Jammu & Kashmir,Gen,True,1.0,50000.0,False,False
Jammu & Kashmir,Gen,False,0.0,310000.0,False,False
Jammu & Kashmir,Gen,False,0.25,440000.0,False,False
Jammu & Kashmir,Gen,False,0.5,590000.0,False,False
Jammu & Kashmir,Gen,False,0.75,530000.0,False,False
Jammu & Kashmir,Gen,False,1.0,470000.0,False,False
Jammu & Kashmir,OBC,True,0.0,30000.0,False,False
Jammu & Kashmir,OBC,True,0.75,20000.0,False,False
Jammu & Kashmir,OBC,True,1.0,10000.0,False,False
Jammu & Kashmir,OBC,False,0.0,10000.0,False,False
Jammu & Kashmir,OBC,False,0.25,40000.0,False,False
Jammu & Kashmir,OBC,False,0.5,90000.0,False,False
Jammu & Kashmir,OBC,False,0.75,30000.0,False,False
Jammu & Kashmir,OBC,False,1.0,20000.0,False,False
Jammu & Kashmir,SC,False,0.0,30000.0,False,False
Jammu & Kashmir,SC,False,0.25,20000.0,False,False
Jammu & Kashmir,SC,False,0.5,70000.0,False,False
Jammu & Kashmir,SC,False,0.75,20000.0,False,False
Jammu & Kashmir,SC,False,1.0,40000.0,False,False
Jammu & Kashmir,ST,True,0.75,10000.0,False,False
Jammu & Kashmir,ST,False,0.0,20000.0,False,False
Jammu & Kashmir,ST,False,0.25,50000.0,False,False
Jammu & Kashmir,ST,False,0.5,60000.0,False,False
Jammu & Kashmir,ST,False,0.75,30000.0,False,False
Jammu & Kashmir,ST,False,1.0,20000.0,False,False
Jharkhand,Gen,True,0.0,160000.0,True,False
Jharkhand,Gen,True,0.25,210000.0,True,False
Jharkhand,Gen,True,0.5,180000.0,True,False
Jharkhand,Gen,True,0.75,320000.0,True,False
Jharkhand,Gen,True,1.0,290000.0,True,False
Jharkhand,Gen,False,0.0,10000.0,True,False
Jharkhand,Gen,False,0.25,20000.0,True,False
Jharkhand,Gen,False,0.5,90000.0,True,False
Jharkhand,Gen,False,0.75,50000.0,True,False
Jharkhand,Gen,False,1.0,170000.0,True,False
Jharkhand,OBC,True,0.0,300000.0,True,False
Jharkhand,OBC,True,0.25,570000.0,True,False
Jharkhand,OBC,True,0.75,660000.0,True,False
Jharkhand,OBC,False,0.0,70000.0,True,False
Jharkhand,OBC,False,0.25,170000.0,True,False
Jharkhand,OBC,False,0.5,360000.0,True,False
Jharkhand,OBC,False,0.75,200000.0,True,False
Jharkhand,OBC,False,1.0,250000.0,True,False
Jharkhand,SC,True,0.0,100000.0,True,False
Jharkhand,SC,True,0.25,160000.0,True,False
Jharkhand,SC,True,0.5,300000.0,True,False
Jharkhand,SC,True,0.75,80000.0,True,False
Jharkhand,SC,True,1.0,150000.0,True,False
Jharkhand,SC,False,0.25,20000.0,True,False
Jharkhand,SC,False,0.5,30000.0,True,False
Jharkhand,SC,False,0.75,10000.0,True,False
Jharkhand,SC,False,1.0,20000.0,True,False
Jharkhand,ST,True,0.0,100000.0,True,False
Jharkhand,ST,True,0.25,230000.0,True,False
Jharkhand,ST,True,0.5,590000.0,True,False
Jharkhand,ST,True,0.75,150000.0,True,False
Jharkhand,ST,True,1.0,240000.0,True,False
Jharkhand,ST,False,0.0,10000.0,True,False
Jharkhand,ST,False,0.25,60000.0,True,False
Jharkhand,ST,False,0.5,80000.0,True,False
Jharkhand,ST,False,0.75,10000.0,True,False
Jharkhand,ST,False,1.0,30000.0,True,False
Jharkhand,Gen,True,0.0,90000.0,False,False
Jharkhand,Gen,True,0.25,140000.0,False,False
Jharkhand,Gen,True,0.5,280000.0,False,False
Jharkhand,Gen,True,0.75,190000.0,False,False
Jharkhand,Gen,True,1.0,280000.0,False,False
Jharkhand,Gen,False,0.0,30000.0,False,False
Jharkhand,Gen,False,0.25,60000.0,False,False
Jharkhand,Gen,False,0.5,50000.0,False,False
Jharkhand,Gen,False,0.75,50000.0,False,False
Jharkhand,Gen,False,1.0,120000.0,False,False
Jharkhand,OBC,True,0.0,380000.0,False,False
Jharkhand,OBC,True,0.25,430000.0,False,False
Jharkhand,OBC,True,0.75,630000.0,False,False
Jharkhand,OBC,False,0.0,170000.0,False,False
Jharkhand,OBC,False,0.25,130000.0,False,False
Jharkhand,OBC,False,0.5,320000.0,False,False
Jharkhand,OBC,False,0.75,80000.0,False,False
Jharkhand,OBC,False,1.0,250000.0,False,False
Jharkhand,SC,True,0.0,50000.0,False,False
Jharkhand,SC,True,0.25,140000.0,False,False
Jharkhand,SC,True,0.5,200000.0,False,False
Jharkhand,SC,True,0.75,40000.0,False,False
Jharkhand,SC,True,1.0,50000.0,False,False
Jharkhand,SC,False,0.0,10000.0,False,False
Jharkhand,SC,False,0.25,10000.0,False,False
Jharkhand,SC,False,0.5,70000.0,False,False
Jharkhand,SC,False,1.0,30000.0,False,False
Jharkhand,ST,True,0.0,140000.0,False,False
Jharkhand,ST,True,0.25,350000.0,False,False
Jharkhand,ST,True,0.5,610000.0,False,False
Jharkhand,ST,True,0.75,200000.0,False,False
Jharkhand,ST,True,1.0,360000.0,False,False
Jharkhand,ST,False,0.0,20000.0,False,False
Jharkhand,ST,False,0.25,20000.0,False,False
Jharkhand,ST,False,0.5,50000.0,False,False
Jharkhand,ST,False,1.0,50000.0,False,False
Karnataka,Gen,True,0.75,30000.0,True,False
Karnataka,Gen,False,0.0,460000.0,True,False
Karnataka,Gen,False,0.25,710000.0,True,False
Karnataka,OBC,True,0.0,40000.0,True,False
Karnataka,OBC,True,0.25,170000.0,True,False
Karnataka,OBC,True,0.5,120000.0,True,False
Karnataka,OBC,True,0.75,100000.0,True,False
Karnataka,OBC,True,1.0,120000.0,True,False
Karnataka,SC,True,0.0,60000.0,True,False
Karnataka,SC,True,0.25,40000.0,True,False
Karnataka,SC,True,0.5,60000.0,True,False
Karnataka,SC,True,0.75,20000.0,True,False
Karnataka,ST,True,0.0,30000.0,True,False
Karnataka,ST,True,0.25,40000.0,True,False
Karnataka,ST,True,0.5,40000.0,True,False
Karnataka,ST,True,0.75,40000.0,True,False
Karnataka,ST,True,1.0,30000.0,True,False
Karnataka,ST,False,0.0,350000.0,True,False
Karnataka,ST,False,0.25,430000.0,True,False
Karnataka,ST,False,0.5,410000.0,True,False
Karnataka,ST,False,0.75,320000.0,True,False
Karnataka,ST,False,1.0,230000.0,True,False
Karnataka,Gen,False,0.0,370000.0,False,False
Karnataka,Gen,False,0.25,560000.0,False,False
Karnataka,Gen,False,0.5,570000.0,False,False
Karnataka,Gen,False,1.0,490000.0,False,False
Karnataka,OBC,True,0.0,160000.0,False,False
Karnataka,OBC,True,0.25,210000.0,False,False
Karnataka,OBC,True,0.5,100000.0,False,False
Karnataka,OBC,True,0.75,240000.0,False,False
Karnataka,OBC,True,1.0,70000.0,False,False
Karnataka,SC,True,0.0,20000.0,False,False
Karnataka,SC,True,0.25,10000.0,False,False
Karnataka,SC,True,0.5,20000.0,False,False
Karnataka,SC,True,0.75,30000.0,False,False
Karnataka,SC,True,1.0,20000.0,False,False
Karnataka,SC,False,0.0,740000.0,False,False
Karnataka,SC,False,0.5,670000.0,False,False
Karnataka,SC,False,1.0,600000.0,False,False
Karnataka,ST,True,0.0,30000.0,False,False
Karnataka,ST,True,0.25,30000.0,False,False
Karnataka,ST,True,0.75,20000.0,False,False
Karnataka,ST,True,1.0,20000.0,False,False
Karnataka,ST,False,0.0,400000.0,False,False
Karnataka,ST,False,0.25,590000.0,False,False
Karnataka,ST,False,0.5,380000.0,False,False
Karnataka,ST,False,0.75,310000.0,False,False
Karnataka,ST,False,1.0,160000.0,False,False
Kerala,Gen,True,0.5,10000.0,True,False
Kerala,Gen,True,0.75,10000.0,True,False
Kerala,Gen,False,0.0,190000.0,True,False
Kerala,Gen,False,0.25,270000.0,True,False
Kerala,Gen,False,0.5,220000.0,True,False
Kerala,Gen,False,0.75,340000.0,True,False
Kerala,Gen,False,1.0,160000.0,True,False
Kerala,OBC,True,0.25,10000.0,True,False
Kerala,OBC,True,0.5,10000.0,True,False
Kerala,OBC,False,0.0,200000.0,True,False
Kerala,OBC,False,0.25,520000.0,True,False
Kerala,OBC,False,0.5,260000.0,True,False
Kerala,OBC,False,0.75,390000.0,True,False
Kerala,OBC,False,1.0,270000.0,True,False
Kerala,SC,True,0.25,10000.0,True,False
Kerala,SC,False,0.0,10000.0,True,False
Kerala,SC,False,0.25,50000.0,True,False
Kerala,SC,False,0.5,20000.0,True,False
Kerala,SC,False,0.75,60000.0,True,False
Kerala,ST,True,0.75,10000.0,True,False
Kerala,Gen,True,0.5,10000.0,False,False
Kerala,Gen,False,0.0,100000.0,False,False
Kerala,Gen,False,0.25,180000.0,False,False
Kerala,Gen,False,0.5,100000.0,False,False
Kerala,Gen,False,0.75,130000.0,False,False
Kerala,Gen,False,1.0,80000.0,False,False
Kerala,OBC,False,0.0,140000.0,False,False
Kerala,OBC,False,0.25,370000.0,False,False
Kerala,OBC,False,0.5,130000.0,False,False
Kerala,OBC,False,0.75,240000.0,False,False
Kerala,OBC,False,1.0,160000.0,False,False
Kerala,SC,False,0.25,30000.0,False,False
Kerala,SC,False,0.5,20000.0,False,False
Kerala,SC,False,0.75,30000.0,False,False
Kerala,SC,False,1.0,40000.0,False,False
Kerala,ST,False,0.25,10000.0,False,False
Kerala,ST,False,0.5,10000.0,False,False
Kerala,ST,False,1.0,10000.0,False,False
LAKSHADWEEP,ST,False,0.25,10000.0,True,False
LAKSHADWEEP,ST,False,1.0,10000.0,False,False
Ladakh,Gen,False,0.75,10000.0,True,False
Ladakh,ST,False,0.5,10000.0,True,False
Ladakh,ST,False,0.75,20000.0,False,False
Madhya Pradesh,Gen,True,0.25,30000.0,True,False
Madhya Pradesh,Gen,True,0.5,30000.0,True,False
Madhya Pradesh,Gen,True,0.75,50000.0,True,False
Madhya Pradesh,Gen,True,1.0,120000.0,True,False
Madhya Pradesh,Gen,False,0.0,80000.0,True,False
Madhya Pradesh,Gen,False,0.25,250000.0,True,False
Madhya Pradesh,Gen,False,0.5,360000.0,True,False
Madhya Pradesh,Gen,False,0.75,600000.0,True,False
Madhya Pradesh,Gen,False,1.0,650000.0,True,False
Madhya Pradesh,OBC,True,0.0,20000.0,True,False
Madhya Pradesh,OBC,True,0.25,40000.0,True,False
Madhya Pradesh,OBC,True,0.5,130000.0,True,False
Madhya Pradesh,OBC,True,0.75,80000.0,True,False
Madhya Pradesh,OBC,True,1.0,160000.0,True,False
Madhya Pradesh,OBC,False,0.0,170000.0,True,False
Madhya Pradesh,OBC,False,0.25,430000.0,True,False
Madhya Pradesh,SC,True,0.0,10000.0,True,False
Madhya Pradesh,SC,True,0.25,10000.0,True,False
Madhya Pradesh,SC,True,0.5,50000.0,True,False
Madhya Pradesh,SC,True,0.75,60000.0,True,False
Madhya Pradesh,SC,True,1.0,40000.0,True,False
Madhya Pradesh,SC,False,0.0,120000.0,True,False
Madhya Pradesh,SC,False,0.25,260000.0,True,False
Madhya Pradesh,SC,False,0.5,450000.0,True,False
Madhya Pradesh,SC,False,0.75,370000.0,True,False
Madhya Pradesh,SC,False,1.0,490000.0,True,False
Madhya Pradesh,ST,True,0.5,10000.0,True,False
Madhya Pradesh,ST,True,0.75,10000.0,True,False
Madhya Pradesh,ST,True,1.0,30000.0,True,False
Madhya Pradesh,ST,False,0.0,50000.0,True,False
Madhya Pradesh,ST,False,0.25,110000.0,True,False
Madhya Pradesh,ST,False,0.5,260000.0,True,False
Madhya Pradesh,ST,False,0.75,90000.0,True,False
Madhya Pradesh,ST,False,1.0,200000.0,True,False
Madhya Pradesh,Gen,True,0.0,20000.0,False,False
Madhya Pradesh,Gen,True,0.25,30000.0,False,False
Madhya Pradesh,Gen,True,0.5,60000.0,False,False
Madhya Pradesh,Gen,True,0.75,20000.0,False,False
Madhya Pradesh,Gen,True,1.0,60000.0,False,False
Madhya Pradesh,Gen,False,0.0,130000.0,False,False
Madhya Pradesh,Gen,False,0.25,230000.0,False,False
Madhya Pradesh,Gen,False,0.5,440000.0,False,False
Madhya Pradesh,Gen,False,0.75,560000.0,False,False
Madhya Pradesh,Gen,False,1.0,630000.0,False,False
Madhya Pradesh,OBC,True,0.25,30000.0,False,False
Madhya Pradesh,OBC,True,0.5,160000.0,False,False
Madhya Pradesh,OBC,True,0.75,120000.0,False,False
Madhya Pradesh,OBC,True,1.0,160000.0,False,False
Madhya Pradesh,OBC,False,0.0,260000.0,False,False
Madhya Pradesh,OBC,False,0.25,500000.0,False,False
Madhya Pradesh,SC,True,0.0,10000.0,False,False
Madhya Pradesh,SC,True,0.5,50000.0,False,False
Madhya Pradesh,SC,True,0.75,10000.0,False,False
Madhya Pradesh,SC,True,1.0,10000.0,False,False
Madhya Pradesh,SC,False,0.0,70000.0,False,False
Madhya Pradesh,SC,False,0.25,230000.0,False,False
Madhya Pradesh,SC,False,0.5,390000.0,False,False
Madhya Pradesh,SC,False,0.75,280000.0,False,False
Madhya Pradesh,SC,False,1.0,440000.0,False,False
Madhya Pradesh,ST,True,0.25,10000.0,False,False
Madhya Pradesh,ST,True,0.5,20000.0,False,False
Madhya Pradesh,ST,True,0.75,10000.0,False,False
Madhya Pradesh,ST,True,1.0,10000.0,False,False
Madhya Pradesh,ST,False,0.0,50000.0,False,False
Madhya Pradesh,ST,False,0.25,130000.0,False,False
Madhya Pradesh,ST,False,0.5,340000.0,False,False
Madhya Pradesh,ST,False,0.75,170000.0,False,False
Madhya Pradesh,ST,False,1.0,170000.0,False,False
Maharashtra,Gen,True,0.5,10000.0,True,False
Maharashtra,Gen,True,0.75,30000.0,True,False
Maharashtra,Gen,False,0.0,440000.0,True,False
Maharashtra,OBC,True,0.0,40000.0,True,False
Maharashtra,OBC,True,0.25,10000.0,True,False
Maharashtra,OBC,True,0.5,40000.0,True,False
Maharashtra,OBC,True,0.75,30000.0,True,False
Maharashtra,OBC,True,1.0,20000.0,True,False
Maharashtra,OBC,False,0.0,430000.0,True,False
Maharashtra,OBC,False,0.25,700000.0,True,False
Maharashtra,OBC,False,1.0,750000.0,True,False
Maharashtra,SC,True,0.5,40000.0,True,False
Maharashtra,SC,True,0.75,10000.0,True,False
Maharashtra,SC,True,1.0,10000.0,True,False
Maharashtra,SC,False,0.0,120000.0,True,False
Maharashtra,SC,False,0.25,190000.0,True,False
Maharashtra,SC,False,0.5,160000.0,True,False
Maharashtra,SC,False,0.75,270000.0,True,False
Maharashtra,SC,False,1.0,300000.0,True,False
Maharashtra,ST,True,0.0,10000.0,True,False
Maharashtra,ST,True,0.5,10000.0,True,False
Maharashtra,ST,True,0.75,40000.0,True,False
Maharashtra,ST,True,1.0,30000.0,True,False
Maharashtra,ST,False,0.0,90000.0,True,False
Maharashtra,ST,False,0.25,90000.0,True,False
Maharashtra,ST,False,0.5,140000.0,True,False
Maharashtra,ST,False,0.75,110000.0,True,False
Maharashtra,ST,False,1.0,80000.0,True,False
Maharashtra,Gen,True,0.0,10000.0,False,False
Maharashtra,Gen,True,0.25,10000.0,False,False
Maharashtra,Gen,True,0.5,40000.0,False,False
Maharashtra,Gen,True,0.75,20000.0,False,False
Maharashtra,Gen,True,1.0,10000.0,False,False
Maharashtra,Gen,False,0.0,340000.0,False,False
Maharashtra,Gen,False,0.25,570000.0,False,False
Maharashtra,Gen,False,0.5,670000.0,False,False
Maharashtra,Gen,False,1.0,460000.0,False,False
Maharashtra,OBC,True,0.0,20000.0,False,False
Maharashtra,OBC,True,0.25,60000.0,False,False
Maharashtra,OBC,True,0.5,70000.0,False,False
Maharashtra,OBC,True,0.75,30000.0,False,False
Maharashtra,OBC,True,1.0,30000.0,False,False
Maharashtra,OBC,False,0.0,370000.0,False,False
Maharashtra,OBC,False,0.25,430000.0,False,False
Maharashtra,OBC,False,0.5,510000.0,False,False
Maharashtra,OBC,False,0.75,630000.0,False,False
Maharashtra,OBC,False,1.0,460000.0,False,False
Maharashtra,SC,True,0.0,10000.0,False,False
Maharashtra,SC,True,0.5,10000.0,False,False
Maharashtra,SC,True,0.75,30000.0,False,False
Maharashtra,SC,True,1.0,10000.0,False,False
Maharashtra,SC,False,0.0,90000.0,False,False
Maharashtra,SC,False,0.25,230000.0,False,False
Maharashtra,SC,False,0.5,160000.0,False,False
Maharashtra,SC,False,0.75,260000.0,False,False
Maharashtra,SC,False,1.0,160000.0,False,False
Maharashtra,ST,True,0.0,10000.0,False,False
Maharashtra,ST,True,0.5,10000.0,False,False
Maharashtra,ST,True,0.75,30000.0,False,False
Maharashtra,ST,True,1.0,20000.0,False,False
Maharashtra,ST,False,0.0,40000.0,False,False
Maharashtra,ST,False,0.25,80000.0,False,False
Maharashtra,ST,False,0.5,140000.0,False,False
Maharashtra,ST,False,0.75,140000.0,False,False
Maharashtra,ST,False,1.0,130000.0,False,False
Manipur,Gen,False,0.75,10000.0,True,False
Manipur,Gen,False,1.0,10000.0,True,False
Manipur,OBC,False,0.5,10000.0,True,False
Manipur,OBC,False,1.0,20000.0,True,False
Manipur,ST,False,0.5,20000.0,True,False
Manipur,ST,False,1.0,20000.0,True,False
Manipur,Gen,False,0.5,20000.0,False,False
Manipur,Gen,False,0.75,10000.0,False,False
Manipur,Gen,False,1.0,10000.0,False,False
Manipur,ST,False,0.75,20000.0,False,False
Manipur,ST,False,1.0,30000.0,False,False
Meghalaya,Gen,False,0.5,20000.0,True,False
Meghalaya,Gen,False,0.75,30000.0,True,False
Meghalaya,Gen,False,1.0,30000.0,True,False
Meghalaya,OBC,False,0.5,20000.0,True,False
Meghalaya,OBC,False,0.75,30000.0,True,False
Meghalaya,OBC,False,1.0,20000.0,True,False
Meghalaya,SC,False,1.0,10000.0,True,False
Meghalaya,ST,False,0.5,20000.0,True,False
Meghalaya,ST,False,0.75,10000.0,True,False
Meghalaya,ST,False,1.0,10000.0,True,False
Meghalaya,Gen,False,0.5,10000.0,False,False
Meghalaya,Gen,False,0.75,20000.0,False,False
Meghalaya,Gen,False,1.0,10000.0,False,False
Meghalaya,OBC,False,0.0,10000.0,False,False
Meghalaya,OBC,False,0.5,20000.0,False,False
Meghalaya,SC,False,0.5,10000.0,False,False
Meghalaya,SC,False,0.75,20000.0,False,False
Meghalaya,ST,False,0.5,30000.0,False,False
Meghalaya,ST,False,0.75,60000.0,False,False
Meghalaya,ST,False,1.0,60000.0,False,False
Mizoram,Gen,False,0.5,10000.0,True,False
Mizoram,ST,False,0.75,10000.0,True,False
Mizoram,ST,False,1.0,20000.0,True,False
Mizoram,OBC,False,0.0,10000.0,False,False
Mizoram,OBC,False,1.0,10000.0,False,False
Mizoram,ST,False,0.5,50000.0,False,False
Mizoram,ST,False,0.75,10000.0,False,False
Mizoram,ST,False,1.0,10000.0,False,False
Nagaland,Gen,True,0.5,10000.0,True,False
Nagaland,OBC,False,1.0,10000.0,True,False
Nagaland,ST,False,0.5,10000.0,True,False
Nagaland,ST,False,0.75,10000.0,True,False
Nagaland,ST,False,1.0,10000.0,True,False
Nagaland,ST,False,1.0,10000.0,False,False
Odisha,Gen,True,0.0,50000.0,True,False
Odisha,Gen,True,0.25,110000.0,True,False
Odisha,Gen,True,0.5,80000.0,True,False
Odisha,Gen,True,0.75,320000.0,True,False
Odisha,Gen,True,1.0,130000.0,True,False
Odisha,Gen,False,0.0,250000.0,True,False
Odisha,Gen,False,0.25,470000.0,True,False
Odisha,Gen,False,1.0,580000.0,True,False
Odisha,OBC,True,0.0,180000.0,True,False
Odisha,OBC,True,0.25,520000.0,True,False
Odisha,OBC,True,0.5,440000.0,True,False
Odisha,OBC,True,1.0,460000.0,True,False
Odisha,OBC,False,0.0,420000.0,True,False
Odisha,SC,True,0.0,100000.0,True,False
